Id,Supermercado,Marca,Producto,Precio,Categoria,Enlace,Fecha,porMayor,ProductoNormalizado
1072,Santa Isabel,Cuisine & Co,Porotos Verdes Congelados 350 G,1450,Porotos,https://www.santaisabel.cl/porotos-verdes-congelados-350-g-cuisine-and-co-1763682/p,2024-10-06,,350g co congelados cuisine porotos verdes
1073,Santa Isabel,Cuisine & Co,Porotos Verdes Congelados 350 G,1450,Porotos,https://www.santaisabel.cl/porotos-verdes-congelados-350-g-cuisine-and-co-1763682/p,2024-11-11,,350g co congelados cuisine porotos verdes
1074,Santa Isabel,Cuisine & Co,Porotos Verdes Congelados 350 G,1450,Porotos,https://www.santaisabel.cl/porotos-verdes-congelados-350-g-cuisine-and-co-1763682/p,2024-11-02,,350g co congelados cuisine porotos verdes
1075,Unimarc,Wasil,Porotos Wasil Tetra 380 G,1490,Porotos,https://www.unimarc.cl/product/porotos-wasil-380-gr,2024-10-26,,380g porotos tetra wasil wasil
1076,Santa Isabel,Frutos Del Maipo,Porotos Verdes Frutos Del Maipo 350 G,1490,Porotos,https://www.santaisabel.cl/porotos-verdes-frutos-del-maipo-bolsa-350-g-congelado-2/p,2024-10-06,,350g frutos frutos maipo maipo porotos verdes
1077,Unimarc,Wasil,Porotos Negros Wasil Tetra 380 G,1490,Porotos,https://www.unimarc.cl/product/porotos-negros-wasil-380-gr,2024-10-26,,380g negros porotos tetra wasil wasil
1078,Santa Isabel,Frutos Del Maipo,Porotos Verdes Frutos Del Maipo 350 G,1490,Porotos,https://www.santaisabel.cl/porotos-verdes-frutos-del-maipo-bolsa-350-g-congelado-2/p,2024-10-01,,350g frutos frutos maipo maipo porotos verdes
1079,Unimarc,Wasil,Porotos Negros Wasil Tetra 380 G,1490,Porotos,https://www.unimarc.cl/product/porotos-negros-wasil-380-gr,2024-11-02,,380g negros porotos tetra wasil wasil
1080,Unimarc,Wasil,Porotos Wasil Tetra 380 G,1490,Porotos,https://www.unimarc.cl/product/porotos-wasil-380-gr,2024-11-02,,380g porotos tetra wasil wasil
1081,Santa Isabel,Frutos Del Maipo,Porotos Verdes Frutos Del Maipo 350 G,1490,Porotos,https://www.santaisabel.cl/porotos-verdes-frutos-del-maipo-bolsa-350-g-congelado-2/p,2024-10-26,,350g frutos frutos maipo maipo porotos verdes
1082,Unimarc,Wasil,Porotos Negros Wasil Tetra 380 G,1490,Porotos,https://www.unimarc.cl/product/porotos-negros-wasil-380-gr,2024-11-11,,380g negros porotos tetra wasil wasil
1083,Unimarc,Wasil,Porotos Wasil Tetra 380 G,1490,Porotos,https://www.unimarc.cl/product/porotos-wasil-380-gr,2024-11-11,,380g porotos tetra wasil wasil
1084,Santa Isabel,Minuto Verde,Poroto Verde Corte Francés Minuto Verde 350 G,1495,Porotos,https://www.santaisabel.cl/poroto-verde-corte-frances-minuto-verde-350-g/p,2024-10-01,,350g corte frances minuto minuto poroto verde verde verde
1085,Santa Isabel,Frutos Del Maipo,Porotos Verdes Frutos Del Maipo 350 G,1500,Porotos,https://www.santaisabel.cl/porotos-verdes-frutos-del-maipo-bolsa-350-g-congelado-2/p,2024-11-11,,350g frutos frutos maipo maipo porotos verdes
1086,Santa Isabel,Frutos Del Maipo,Porotos Verdes Frutos Del Maipo 350 G,1500,Porotos,https://www.santaisabel.cl/porotos-verdes-frutos-del-maipo-bolsa-350-g-congelado-2/p,2024-11-02,,350g frutos frutos maipo maipo porotos verdes
1087,Jumbo,Vermicelli,Fideos De Porotos Vermicelli Bolsa 200 G,1530,Porotos,https://www.jumbo.cl/fideos-de-porotos-vermicelli-bolsa-200-g/p,2024-10-01,,200g bolsa fideos porotos vermicelli vermicelli
1088,Jumbo,Vermicelli,Fideos De Porotos Vermicelli Bolsa 200 G,1530,Porotos,https://www.jumbo.cl/fideos-de-porotos-vermicelli-bolsa-200-g/p,2024-11-11,,200g bolsa fideos porotos vermicelli vermicelli
1089,Jumbo,Vermicelli,Fideos De Porotos Vermicelli Bolsa 200 G,1530,Porotos,https://www.jumbo.cl/fideos-de-porotos-vermicelli-bolsa-200-g/p,2024-10-06,,200g bolsa fideos porotos vermicelli vermicelli
1090,Jumbo,Vermicelli,Fideos De Porotos Vermicelli Bolsa 200 G,1530,Porotos,https://www.jumbo.cl/fideos-de-porotos-vermicelli-bolsa-200-g/p,2024-10-26,,200g bolsa fideos porotos vermicelli vermicelli
1091,Unimarc,Wasil,Porotos Rojos Wasil Tetra 380 G,1540,Porotos,https://www.unimarc.cl/product/porotos-rojos-wasil-380gr,2024-10-01,,380g porotos rojos tetra wasil wasil
1092,Unimarc,Wasil,Porotos Rojos Wasil Tetra 380 G,1540,Porotos,https://www.unimarc.cl/product/porotos-rojos-wasil-380gr,2024-11-02,,380g porotos rojos tetra wasil wasil
1093,Unimarc,Wasil,Porotos Rojos Wasil Tetra 380 G,1540,Porotos,https://www.unimarc.cl/product/porotos-rojos-wasil-380gr,2024-10-26,,380g porotos rojos tetra wasil wasil
1094,Unimarc,Wasil,Porotos Wasil Tetra 380 G,1540,Porotos,https://www.unimarc.cl/product/porotos-wasil-380-gr,2024-10-01,,380g porotos tetra wasil wasil
1095,Unimarc,Wasil,Porotos Rojos Wasil Tetra 380 G,1540,Porotos,https://www.unimarc.cl/product/porotos-rojos-wasil-380gr,2024-10-06,,380g porotos rojos tetra wasil wasil
1096,Unimarc,Wasil,Porotos Wasil Tetra 380 G,1540,Porotos,https://www.unimarc.cl/product/porotos-wasil-380-gr,2024-10-06,,380g porotos tetra wasil wasil
1097,Unimarc,Wasil,Porotos Negros Wasil Tetra 380 G,1540,Porotos,https://www.unimarc.cl/product/porotos-negros-wasil-380-gr,2024-10-06,,380g negros porotos tetra wasil wasil
1098,Unimarc,Wasil,Porotos Negros Wasil Tetra 380 G,1540,Porotos,https://www.unimarc.cl/product/porotos-negros-wasil-380-gr,2024-10-01,,380g negros porotos tetra wasil wasil
1099,Unimarc,Wasil,Porotos Rojos Wasil Tetra 380 G,1540,Porotos,https://www.unimarc.cl/product/porotos-rojos-wasil-380gr,2024-11-11,,380g porotos rojos tetra wasil wasil
1100,Unimarc,Nestle,Picado Nestlé Naturnes Porotos Con Tallarines 215 G,1547,Tallarín,https://www.unimarc.cl/product/alim-picado-porotos-c-tallar-nestle-215g,2024-10-01,3 x $4.641,215g naturnes nestle nestle picado porotos tallarines
1101,Lider,Costa,"Galleta Frac 4 Un, 52 G",1590,Frac,https://www.lider.cl/supermercado/product/sku/4430940/costa-galleta-frac-4-un-52-g,2024-10-06,,4un costa frac galleta
1102,Lider,Costa,"Galleta Frac Pack 4, 176 G",1590,Frac,https://www.lider.cl/supermercado/product/sku/4430940/costa-galleta-frac-pack-4-176-g,2024-11-11,,176g costa frac galleta
1103,Lider,Costa,"Galleta Frac Pack 4, 176 G",1590,Frac,https://www.lider.cl/supermercado/product/sku/4430940/costa-galleta-frac-pack-4-176-g,2024-11-02,,176g costa frac galleta
1104,Santa Isabel,Costa,Pack Galletas Frac Chocolates 208 G 4 Un.,1599,Frac,https://www.santaisabel.cl/pack-frac-chocolates-208-gr-1975282/p,2024-11-11,,208g chocolates costa frac galletas
1105,Santa Isabel,Costa,Pack Galletas Frac Chocolates 208 G 4 Un.,1599,Frac,https://www.santaisabel.cl/pack-frac-chocolates-208-gr-1975282/p,2024-11-02,,208g chocolates costa frac galletas
1106,Santa Isabel,Costa,Pack Galletas Frac Chocolates 208 G 4 Un.,1599,Frac,https://www.santaisabel.cl/pack-frac-chocolates-208-gr-1975282/p,2024-10-06,,208g chocolates costa frac galletas
1107,Santa Isabel,Costa,Pack Galletas Frac Chocolates 208 G 4 Un.,1599,Frac,https://www.santaisabel.cl/pack-frac-chocolates-208-gr-1975282/p,2024-10-26,,208g chocolates costa frac galletas
1108,Jumbo,Costa,Pack Galletas Frac Chocolates 208 G 4 Un.,1599,Frac,https://www.jumbo.cl/pack-frac-chocolates-208-gr-1975282/p,2024-10-06,,208g chocolates costa frac galletas
1109,Jumbo,Costa,Pack Galletas Frac Chocolates 208 G 4 Un.,1599,Frac,https://www.jumbo.cl/pack-frac-chocolates-208-gr-1975282/p,2024-10-01,,208g chocolates costa frac galletas
1110,Santa Isabel,Milka,Chocolate De Leche Milka Relleno Con Avellanas Enteras 100 G,1609,Leche Entera,https://www.santaisabel.cl/chocolate-milka-whole-nuts-17ca-100g-1993773/p,2024-10-01,,100g avellanas chocolate enteras leche milka milka relleno
1111,Santa Isabel,Milka,Chocolate De Leche Milka Relleno Con Avellanas Enteras 100 G,1670,Leche Entera,https://www.santaisabel.cl/chocolate-milka-whole-nuts-17ca-100g-1993773/p,2024-11-11,,100g avellanas chocolate enteras leche milka milka relleno
1112,Santa Isabel,Milka,Chocolate De Leche Milka Relleno Con Avellanas Enteras 100 G,1670,Leche Entera,https://www.santaisabel.cl/chocolate-milka-whole-nuts-17ca-100g-1993773/p,2024-11-02,,100g avellanas chocolate enteras leche milka milka relleno
1113,Unimarc,Nuestra Cocina,Jurel Nuestra Cocina Natural 425 G,1690,Jurel,https://www.unimarc.cl/product/jurel-natural-nuestra-cocina-425g,2024-10-26,,425g cocina cocina jurel nuestra nuestra
1114,Unimarc,Nuestra Cocina,Jurel Nuestra Cocina Natural 425 G,1690,Jurel,https://www.unimarc.cl/product/jurel-natural-nuestra-cocina-425g,2024-10-06,,425g cocina cocina jurel nuestra nuestra
1115,Unimarc,Nuestra Cocina,Jurel Nuestra Cocina Natural 425 G,1690,Jurel,https://www.unimarc.cl/product/jurel-natural-nuestra-cocina-425g,2024-10-01,,425g cocina cocina jurel nuestra nuestra
1116,Unimarc,Nuestra Cocina,Jurel Nuestra Cocina Natural 425 G,1690,Jurel,https://www.unimarc.cl/product/jurel-natural-nuestra-cocina-425g,2024-11-11,,425g cocina cocina jurel nuestra nuestra
1117,Unimarc,Nuestra Cocina,Jurel Nuestra Cocina Natural 425 G,1690,Jurel,https://www.unimarc.cl/product/jurel-natural-nuestra-cocina-425g,2024-11-02,,425g cocina cocina jurel nuestra nuestra
1118,Lider,Lider,"Jurel Natural, Drenado 300 G - Neto 425 G",1690,Jurel,https://www.lider.cl/supermercado/product/sku/5005/lider-jurel-natural-drenado-300-g-neto-425-g,2024-10-01,,300g drenado jurel lider neto
1119,Unimarc,Nestle,Picado Nestlé Naturnes Porotos Con Tallarines 215 G,1743,Tallarín,https://www.unimarc.cl/product/alim-picado-porotos-c-tallar-nestle-215g,2024-10-06,3 x $5.229,215g naturnes nestle nestle picado porotos tallarines
1120,Unimarc,Minuto Verde,Porotos Verdes Francés Minuto Verde 350 G,1750,Porotos,https://www.unimarc.cl/product/porotos-verdes-frances-minuto-verde-350-g,2024-10-06,,350g frances minuto minuto porotos verde verde verdes
1121,Unimarc,1881,Pasta Spaghetti N°5 1881 Integral 500 G,1770,Tallarín,https://www.unimarc.cl/product/spaghetti-5-integral-1881-500-gr,2024-10-01,,1881 1881 500g integral ndeg5 pasta spaghetti
1122,Unimarc,1881,Pasta Spaghetti N°5 1881 Integral 500 G,1770,Tallarín,https://www.unimarc.cl/product/spaghetti-5-integral-1881-500-gr,2024-10-06,,1881 1881 500g integral ndeg5 pasta spaghetti
1123,Santa Isabel,San José,Jurel Al Natural San José Lata 300 G Drenado,1780,Jurel,https://www.santaisabel.cl/jurel-al-natural-lata-300-g-drenado-266192/p,2024-10-26,,300g al drenado jose jose jurel lata san san
1124,Lider,Frutos Del Maipo,"Porotos Verdes Corte Normal, 350 G",1790,Porotos,https://www.lider.cl/supermercado/product/sku/279695/frutos-del-maipo-porotos-verdes-corte-normal-350-g,2024-10-06,,350g corte frutos maipo normal porotos verdes
1125,Jumbo,San José,Jurel Al Natural San José Lata 300 G Drenado,1790,Jurel,https://www.jumbo.cl/jurel-san-jose-lata-425-g-al-natural-con-omega-3/p,2024-10-01,,300g al drenado jose jose jurel lata san san
1126,Jumbo,San José,Jurel Al Natural San José Lata 300 G Drenado,1790,Jurel,https://www.jumbo.cl/jurel-san-jose-lata-425-g-al-natural-con-omega-3/p,2024-10-26,,300g al drenado jose jose jurel lata san san
1127,Jumbo,San José,Jurel Al Natural San José Lata 300 G Drenado,1790,Jurel,https://www.jumbo.cl/jurel-san-jose-lata-425-g-al-natural-con-omega-3/p,2024-10-06,,300g al drenado jose jose jurel lata san san
1128,Lider,Lider,"Jurel Natural, Drenado 300 G - Neto 425 G",1790,Jurel,https://www.lider.cl/supermercado/product/sku/5005/lider-jurel-natural-drenado-300-g-neto-425-g,2024-11-11,,300g drenado jurel lider neto
1129,Jumbo,Martini,Porotos Negros Martini 500 G,1810,Porotos,https://www.jumbo.cl/porotos-negros-martini-bolsa-500-g-2/p,2024-11-11,,500g martini martini negros porotos
1130,Jumbo,Martini,Porotos Negros Martini 500 G,1810,Porotos,https://www.jumbo.cl/porotos-negros-martini-bolsa-500-g-2/p,2024-10-01,,500g martini martini negros porotos
1131,Jumbo,Martini,Porotos Negros Martini 500 G,1810,Porotos,https://www.jumbo.cl/porotos-negros-martini-bolsa-500-g-2/p,2024-10-26,,500g martini martini negros porotos
1132,Jumbo,Martini,Porotos Negros Martini 500 G,1810,Porotos,https://www.jumbo.cl/porotos-negros-martini-bolsa-500-g-2/p,2024-10-06,,500g martini martini negros porotos
1133,Unimarc,Ecoterra,Leche De Vaca Libre Ecoterra Entera 1 L,1812,Leche Entera,https://www.unimarc.cl/product/leche-entera-ecoterra-1-lt,2024-10-01,,1l ecoterra ecoterra entera leche libre vaca
1134,Unimarc,Ecoterra,Leche De Vaca Libre Ecoterra Entera 1 L,1812,Leche Entera,https://www.unimarc.cl/product/leche-entera-ecoterra-1-lt,2024-10-06,,1l ecoterra ecoterra entera leche libre vaca
1135,Jumbo,Fisherman,Lomos De Jurel Oliva Fisherman 104 G Drenado,1820,Jurel,https://www.jumbo.cl/lomos-de-jurel-oliva-fisherman-104-gr-dr-1939062/p,2024-10-06,,104g drenado fisherman fisherman jurel lomos oliva
1136,Santa Isabel,Cuisine & Co,Jurel Al Natural 300 G Drenado,1820,Jurel,https://www.santaisabel.cl/jurel-al-natural-300-g-drenado-cuisine-and-co-1841074/p,2024-10-26,,300g al co cuisine drenado jurel
1137,Jumbo,Fisherman,Lomos De Jurel Oliva Fisherman 104 G Drenado,1820,Jurel,https://www.jumbo.cl/lomos-de-jurel-oliva-fisherman-104-gr-dr-1939062/p,2024-10-01,,104g drenado fisherman fisherman jurel lomos oliva
1138,Santa Isabel,Cuisine & Co,Jurel Al Natural 300 G Drenado,1820,Jurel,https://www.santaisabel.cl/jurel-al-natural-300-g-drenado-cuisine-and-co-1841074/p,2024-10-06,,300g al co cuisine drenado jurel
1139,Santa Isabel,Cuisine & Co,Jurel Al Natural 300 G Drenado,1820,Jurel,https://www.santaisabel.cl/jurel-al-natural-300-g-drenado-cuisine-and-co-1841074/p,2024-11-02,,300g al co cuisine drenado jurel
1140,Santa Isabel,Cuisine & Co,Jurel Al Natural 300 G Drenado,1820,Jurel,https://www.santaisabel.cl/jurel-al-natural-300-g-drenado-cuisine-and-co-1841074/p,2024-10-01,,300g al co cuisine drenado jurel
1141,Unimarc,Nestle,Picado Nestlé Naturnes Porotos Con Tallarines 215 G,1830,Tallarín,https://www.unimarc.cl/product/alim-picado-porotos-c-tallar-nestle-215g,2024-11-02,,215g naturnes nestle nestle picado porotos tallarines
1142,Lider,San José,"Jurel Natural Abre Fácil, Drenado 300 G - Neto 425 G",1850,Jurel,https://www.lider.cl/supermercado/product/sku/2669/san-jose-jurel-natural-abre-facil-drenado-300-g-neto-425-g,2024-10-01,,300g abre drenado facil jose jurel neto san
1143,Santa Isabel,Minuto Verde,Poroto Verde Corte Francés Minuto Verde 350 G,1869,Porotos,https://www.santaisabel.cl/poroto-verde-corte-frances-minuto-verde-350-g/p,2024-11-02,,350g corte frances minuto minuto poroto verde verde verde
1144,Santa Isabel,Minuto Verde,Poroto Verde Corte Francés Minuto Verde 350 G,1869,Porotos,https://www.santaisabel.cl/poroto-verde-corte-frances-minuto-verde-350-g/p,2024-11-11,,350g corte frances minuto minuto poroto verde verde verde
1145,Santa Isabel,Minuto Verde,Poroto Verde Corte Francés Minuto Verde 350 G,1869,Porotos,https://www.santaisabel.cl/poroto-verde-corte-frances-minuto-verde-350-g/p,2024-10-06,,350g corte frances minuto minuto poroto verde verde verde
1146,Santa Isabel,Minuto Verde,Poroto Verde Corte Francés Minuto Verde 350 G,1869,Porotos,https://www.santaisabel.cl/poroto-verde-corte-frances-minuto-verde-350-g/p,2024-10-26,,350g corte frances minuto minuto poroto verde verde verde
1147,Jumbo,La Molisana,Pasta Spaghetti Cuadrado La Molisana 500 G,1890,Tallarín,https://www.jumbo.cl/spaghetti-cuadrado-la-molisana-500-g-jumbo-importado/p,2024-11-11,,500g cuadrado molisana molisana pasta spaghetti
1148,Jumbo,Cuisine & Co,Jurel Al Natural 300 G Drenado,1890,Jurel,https://www.jumbo.cl/jurel-al-natural-300-g-drenado-cuisine-and-co-1841074/p,2024-10-06,,300g al co cuisine drenado jurel
1149,Jumbo,La Molisana,Pasta Spaghetti Cuadrado La Molisana 500 G,1890,Tallarín,https://www.jumbo.cl/spaghetti-cuadrado-la-molisana-500-g-jumbo-importado/p,2024-10-26,,500g cuadrado molisana molisana pasta spaghetti
1150,Jumbo,La Molisana,Pasta Spaghetti Cuadrado La Molisana 500 G,1890,Tallarín,https://www.jumbo.cl/spaghetti-cuadrado-la-molisana-500-g-jumbo-importado/p,2024-10-01,,500g cuadrado molisana molisana pasta spaghetti
1151,Jumbo,Cuisine & Co,Jurel Al Natural 300 G Drenado,1890,Jurel,https://www.jumbo.cl/jurel-al-natural-300-g-drenado-cuisine-and-co-1841074/p,2024-11-11,,300g al co cuisine drenado jurel
1152,Jumbo,Cuisine & Co,Jurel Al Natural 300 G Drenado,1890,Jurel,https://www.jumbo.cl/jurel-al-natural-300-g-drenado-cuisine-and-co-1841074/p,2024-11-02,,300g al co cuisine drenado jurel
1153,Jumbo,Cuisine & Co,Jurel Al Natural 300 G Drenado,1890,Jurel,https://www.jumbo.cl/jurel-al-natural-300-g-drenado-cuisine-and-co-1841074/p,2024-10-26,,300g al co cuisine drenado jurel
1154,Jumbo,Cuisine & Co,Jurel Al Natural 300 G Drenado,1890,Jurel,https://www.jumbo.cl/jurel-al-natural-300-g-drenado-cuisine-and-co-1841074/p,2024-10-01,,300g al co cuisine drenado jurel
1155,Jumbo,Noglut,Spaghetti Noglut Sin Gluten 250 G,1910,Tallarín,https://www.jumbo.cl/spaguetti-no-gluten-250-gr-1938915/p,2024-11-11,,250g gluten noglut noglut spaghetti
1156,Jumbo,Noglut,Spaghetti Noglut Sin Gluten 250 G,1910,Tallarín,https://www.jumbo.cl/spaguetti-no-gluten-250-gr-1938915/p,2024-11-02,,250g gluten noglut noglut spaghetti
1157,Jumbo,Noglut,Spaghetti Noglut Sin Gluten 250 G,1910,Tallarín,https://www.jumbo.cl/spaguetti-no-gluten-250-gr-1938915/p,2024-10-01,,250g gluten noglut noglut spaghetti
1158,Jumbo,Noglut,Spaghetti Noglut Sin Gluten 250 G,1910,Tallarín,https://www.jumbo.cl/spaguetti-no-gluten-250-gr-1938915/p,2024-10-06,,250g gluten noglut noglut spaghetti
1159,Jumbo,Noglut,Spaghetti Noglut Sin Gluten 250 G,1910,Tallarín,https://www.jumbo.cl/spaguetti-no-gluten-250-gr-1938915/p,2024-10-26,,250g gluten noglut noglut spaghetti
1160,Unimarc,Angelmo,Jurel Angelmo Al Natural 425 G,1920,Jurel,https://www.unimarc.cl/product/jurel-al-natural-angelmo-425-gr,2024-10-26,,425g al angelmo angelmo jurel
1161,Unimarc,Angelmo,Jurel Angelmo Al Natural 425 G,1920,Jurel,https://www.unimarc.cl/product/jurel-al-natural-angelmo-425-gr,2024-11-11,,425g al angelmo angelmo jurel
1162,Unimarc,Angelmo,Jurel Angelmo Al Natural 425 G,1920,Jurel,https://www.unimarc.cl/product/jurel-al-natural-angelmo-425-gr,2024-11-02,,425g al angelmo angelmo jurel
1163,Unimarc,Barilla,Pasta Spaghetti N° 5 Barilla 500 G,1940,Tallarín,https://www.unimarc.cl/product/spaguetti-5-barilla-500-gr,2024-10-06,,500g barilla barilla ndeg pasta spaghetti
1164,Jumbo,Martini,Porotos Blancos Martini 500 G,1940,Porotos,https://www.jumbo.cl/porotos-blancos-martini-bolsa-500-g-2/p,2024-11-11,,500g blancos martini martini porotos
1165,Jumbo,Martini,Porotos Blancos Martini 500 G,1940,Porotos,https://www.jumbo.cl/porotos-blancos-martini-bolsa-500-g-2/p,2024-10-01,,500g blancos martini martini porotos
1166,Unimarc,Barilla,Pasta Spaghetti N° 5 Barilla 500 G,1940,Tallarín,https://www.unimarc.cl/product/spaguetti-5-barilla-500-gr,2024-10-01,,500g barilla barilla ndeg pasta spaghetti
1167,Jumbo,Martini,Porotos Blancos Martini 500 G,1940,Porotos,https://www.jumbo.cl/porotos-blancos-martini-bolsa-500-g-2/p,2024-10-26,,500g blancos martini martini porotos
1168,Jumbo,Martini,Porotos Blancos Martini 500 G,1940,Porotos,https://www.jumbo.cl/porotos-blancos-martini-bolsa-500-g-2/p,2024-10-06,,500g blancos martini martini porotos
1169,Santa Isabel,Carretilla,Porotos Granados Carretilla 300 G,1943,Porotos,https://www.santaisabel.cl/porotos-granados-carretilla-300-g-1967792/p,2024-11-11,,300g carretilla carretilla granados porotos
1170,Santa Isabel,Carretilla,Porotos Granados Carretilla 300 G,1943,Porotos,https://www.santaisabel.cl/porotos-granados-carretilla-300-g-1967792/p,2024-11-02,,300g carretilla carretilla granados porotos
1171,Santa Isabel,Wasil,Porotos Granados Wasil 380 G,1983,Porotos,https://www.santaisabel.cl/porotos-granados-wasil-caja-380-g-2/p,2024-10-01,,380g granados porotos wasil wasil
1172,Jumbo,La Molisana,Pasta Spaghetti Lupino La Molisana 400 G,1990,Tallarín,https://www.jumbo.cl/pasta-spaghetti-lupino-la-molisana-400g-1992559/p,2024-10-01,,400g lupino molisana molisana pasta spaghetti
1173,Lider,Costa,"Costa Pops Frac, 220 G",1990,Frac,https://www.lider.cl/supermercado/product/sku/4672302/costa-costa-pops-frac-220-g,2024-10-06,,220g costa costa frac pops
